"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"113",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",2,"",0,""
"114",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",2,"",0,""
"115",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",2,"",0,""
"116",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",3,"",0,""
"117",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",3,"",0,""
"118",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",3,"",0,""
"119",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",3,"",0,""
"120",3283,121148416,"UAB VILEIŠIS IR KO","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"121",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"628.17",4,"",0,"534.44"
"122",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"642.87",4,"",0,"546.94"
"123",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"639.01",4,"",0,"543.67"
"124",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"662.75",4,"",0,"563.86"
"125",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"657.06",4,"",0,"559.02"
"126",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"671.30",4,"",0,"571.14"
"127",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"646.96",4,"",0,"550.42"
"128",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"643.85",4,"",0,"547.78"
"129",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"624.78",4,"",0,"531.56"
"130",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",3,"",0,""
"131",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",3,"",0,""
"132",43070,121384014,"UŽDAROJI AKCINĖ BENDROVĖ ALMĖJA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"133",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",3,"",0,""
"134",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",3,"",0,""
"135",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",3,"",0,""
"136",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",3,"",0,""
"137",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",3,"",0,""
"138",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",3,"",0,""
"139",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",3,"",0,""
"140",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",3,"",0,""
"141",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",3,"",0,""
"142",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",3,"",0,""
"143",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",3,"",0,""
"144",19600,121653322,"EGIDIJAUS JURELĖS INDIVIDUALI ĮMONĖ","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"145",11299,121846410,"J. PETRAUSKIENĖS INDIVIDUALI ĮMONĖ ""FIRETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",1,"",0,""
"146",11299,121846410,"J. PETRAUSKIENĖS INDIVIDUALI ĮMONĖ ""FIRETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",1,"",0,""
"147",11299,121846410,"J. PETRAUSKIENĖS INDIVIDUALI ĮMONĖ ""FIRETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",1,"",0,""
"148",11299,121846410,"J. PETRAUSKIENĖS INDIVIDUALI ĮMONĖ ""FIRETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",1,"",0,""
"149",11299,121846410,"J. PETRAUSKIENĖS INDIVIDUALI ĮMONĖ ""FIRETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",1,"",0,""
"150",11299,121846410,"J. PETRAUSKIENĖS INDIVIDUALI ĮMONĖ ""FIRETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",1,"",0,""
"151",11299,121846410,"J. PETRAUSKIENĖS INDIVIDUALI ĮMONĖ ""FIRETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",1,"",0,""
"152",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",3,"",0,""
"153",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",3,"",0,""
"154",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",3,"",0,""
"155",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",3,"",0,""
"156",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",3,"",0,""
"157",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",3,"",0,""
"158",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",3,"",0,""
"159",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",3,"",0,""
"160",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",3,"",0,""
"161",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",2,"",0,""
"162",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",2,"",0,""
"163",4822,122180566,"BUTOVIČ PRIVATI FIRMA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",2,"",0,""
"164",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"1583.52",7,"",0,"2425.84"
"165",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"1621.64",7,"",0,"2476.61"
"166",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"2006.19",6,"",0,"2651.11"
"167",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"1678.89",6,"",0,"2204.62"
"168",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"1701.46",6,"",0,"2234.82"
"169",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"1696.55",6,"",0,"2225.94"
"170",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"1650.16",6,"",0,"2166.73"
"171",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"1682.14",6,"",0,"2207.55"
"172",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"1680.05",6,"",0,"2204.88"
"173",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"1734.13",6,"",0,"2405.99"
"174",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"1636.96",6,"",0,"2281.97"
"175",47381,122335753,"UŽDAROJI AKCINĖ BENDROVĖ ""VILNIAUS KOMETA""","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"2439.33",6,"",0,"3393.09"
"176",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"710.88",5,"",0,"862.66"
"177",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"512.35",6,"",0,"746.08"
"178",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"550.32",6,"",0,"801.37"
"179",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"663.31",6,"",0,"965.91"
"180",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"781.95",5,"",0,"948.90"
"181",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"1003.17",5,"",0,"1217.35"
"182",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"678.82",4,"",0,"659.00"
"183",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"743.95",4,"",0,"722.23"
"184",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"747.29",4,"",0,"725.47"
"185",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"671.11",4,"",0,"651.51"
"186",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"764.64",4,"",0,"742.30"
"187",518,122340362,"UAB DOMANETA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"188",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",1,"",0,""
"189",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",1,"",0,""
"190",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",1,"",0,""
"191",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",1,"",0,""
"192",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",1,"",0,""
"193",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",1,"",0,""
"194",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",1,"",0,""
"195",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",1,"",0,""
"196",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",1,"",0,""
"197",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",1,"",0,""
"198",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",1,"",0,""
"199",11694,122392779,"N. LABUTIENĖS ĮMONĖ","Vilniaus r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",1,"",0,""
"200",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"685.54",6,"",0,"967.34"
"201",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"712.80",5,"",0,"834.58"
"202",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"615.48",6,"",0,"865.32"
"203",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"779.67",6,"",0,"1097.03"
"204",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"758.67",6,"",0,"1070.23"
"205",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"737.67",6,"",0,"1043.43"
"206",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"736.87",6,"",0,"1042.44"
"207",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"681.67",7,"",0,"1127.33"
"208",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"737.67",6,"",0,"1043.43"
"209",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"738.67",6,"",0,"1044.71"
"210",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"736.67",6,"",0,"1042.15"
"211",60188,122634339,"UŽDAROJI AKCINĖ BENDROVĖ LIUSTAVA","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"801.67",6,"",0,"1125.11"
"212",77446,122889941,"UŽDAROJI AKCINĖ BENDROVĖ ""VILOKTA""","Kauno m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"1660.88",5,"",0,"1890.60"
"213",77446,122889941,"UŽDAROJI AKCINĖ BENDROVĖ ""VILOKTA""","Kauno m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"1660.87",5,"",0,"1890.59"
